TankNum,Month,Day ,Year,ExptDay,Chl,pH,Temp,NH4,NO3,Snail,Disturbed,new_nh4,Observer,Notes,entered_by,checked_by
75,March,7,2019,37,-0.065,9.3,20.5,,,,,,,,,JH
75,March,8,2019,38,-0.304,9.4,20.1,,,,,,,,,JH
75,March,9,2019,39,0.178,9.87,23.3,9.2,,,,,,,,JH
76,January,30,2019,1,14.85,8.8,16.3,4.52,2.76,4,,,,,,JH
76,January,31,2019,2,7.24,9.1,17.9,,,4,,,AC,,,JH
76,February,1,2019,3,7.651,9.2,17.4,5.46,1.83,4,,,OO,,,JH
76,February,2,2019,4,29.62,9.5,17.7,,,4,,,,,,JH
76,February,3,2019,5,22.12,10,22.6,6.33,,,,,,,,JH
76,February,4,2019,6,31.07,9.7,24.7,,,,,,,,,JH
76,February,5,2019,7,79.69,9.9,21,3.2,,4,,,,,,JH
76,February,6,2019,8,90.43,9.3,17,,,4,,,,,,JH
76,February,7,2019,9,72.78,9.3,19.3,2.41,,4,,,,,,JH
76,February,8,2019,10,74.11,9.2,18.2,,,4,,,,,,JH
76,February,9,2019,11,516.1,9.4,19.9,5.29,,4,,,JH,,,JH
76,February,10,2019,12,171.1,9.6,20.5,,,4,,,,,,JH
76,February,11,2019,13,,9.2,18.1,8.56,,,,,,,,JH
76,February,12,2019,14,,9.2,15.3,,,4,,,,,,JH
76,February,13,2019,15,4.287,9.1,19.3,7.73,,3,,,,,,JH
76,February,14,2019,16,6.332,9.1,21,,,3,,,,,,JH
76,February,15,2019,17,1.166,9.1,20.8,6.82,,3,,,,,,JH
76,February,16,2019,18,3.078,9.1,19.6,,,2,,,,,,JH
76,February,17,2019,19,3.473,9.2,18.8,9.13,,2,,,,,,JH
76,February,18,2019,20,1.5,9.1,23.1,15.4,,2,x,,,disturbed,,JH
76,February,19,2019,21,1.253,8.8,21.5,,,2,,,,,,JH
76,February,20,2019,22,17.84,9.5,20.6,,,2,,,,,,JH
76,February,21,2019,23,12.89,10.1,21.7,4.53,,2,,,,,,JH
76,February,22,2019,24,16.13,10.5,20.2,,,2,,,,,,JH
76,February,23,2019,25,5.269,,,,,,,,,,,JH
76,February,24,2019,26,16.28,9.8,23.1,5.26,,2,,,,,,JH
76,February,25,2019,27,1.675,9.7,19.5,,,,,,,,,JH
76,February,26,2019,28,55.43,10.3,20.8,5.07,,2,,,,,,JH
76,February,27,2019,29,42.11,10.3,16.6,,,2,,,,,,JH
76,February,28,2019,30,26.56,9.4,21.2,6.68,,,,,,,,JH
76,March ,1,2019,31,14.26,9.6,20.4,,,2,,,,,,JH
76,March,2,2019,32,35.34,9.5,20.1,,,2,,,,filtered for daphnia ,,JH
76,March,3,2019,33,36.49,10.2,24.2,6.72,,2,,,,,,JH
76,March,4,2019,34,2.945,,,,,,,,,,,JH
76,March,5,2019,35,41.21,10.3,18.9,,,3,,,,,,JH
76,March,6,2019,36,1.221,10.1,17.4,7.67,,2,,,,,,JH
76,March,7,2019,37,39.21,9.4,17.8,,,2,,,,,,JH
76,March,8,2019,38,18.09,9.7,19,,,3,,,,,,JH
76,March,9,2019,39,40.83,9.88,23.3,10.54,,,,,,,,JH
77,January,30,2019,1,13.74,8.9,16.4,4.38,2.84,4,,,,,,JH
77,January,31,2019,2,6.378,9.1,17.7,,,4,,,AC,,,JH
77,February,1,2019,3,4.808,9.3,17.3,5.03,1.92,4,,,OO,,,JH
77,February,2,2019,4,41.62,9.5,17.6,,,4,,,,,,JH
77,February,3,2019,5,10.83,10.1,22.8,6.02,,,,,,,,JH
77,February,4,2019,6,38.93,9.9,24.1,,,,,,,,,JH
77,February,5,2019,7,79.82,10.1,21,3.09,,3,,,,,,JH
77,February,6,2019,8,95.46,9.6,16.7,,,3,,,,,,JH
77,February,7,2019,9,32.73,9.5,19.2,2.1,,2,,,,,,JH
77,February,8,2019,10,38.64,9.3,18.1,,,2,,,,,,JH
77,February,9,2019,11,711.5,9.5,19.7,5.22,,3,,,JH,,,JH
77,February,10,2019,12,93.96,9.7,20.6,,,2,,,,,,JH
77,February,11,2019,13,,9.3,18.1,7.56,,,,,,,,JH
77,February,12,2019,14,,9.3,15.3,,,3,,,,,,JH
77,February,13,2019,15,3.947,9.2,19.3,7.09,,3,,,,,,JH
77,February,14,2019,16,6.386,9.2,20.9,,,3,,,,,,JH
77,February,15,2019,17,2.927,9.1,20.8,6.92,,3,,,,,,JH
77,February,16,2019,18,2.944,9.1,19.4,,,3,,,,,,JH
77,February,17,2019,19,1.234,9.2,18.7,9.09,,3,,,,,,JH
77,February,18,2019,20,0.983,9.2,23,16.58,,,x,,,disturbed,,JH
77,February,19,2019,21,1.658,8.7,21.3,,,2,,,,,,JH
77,February,20,2019,22,22.28,9.5,20.6,,,2,,,,,,JH
77,February,21,2019,23,32.46,10,21.5,4.66,,2,,,,,,JH
77,February,22,2019,24,27.02,10.5,20.3,,,2,,,,,,JH
77,February,23,2019,25,9.495,,,,,,,,,,,JH
77,February,24,2019,26,29.08,9.7,23,4.98,,1,,,,,,JH
77,February,25,2019,27,6.526,9.8,19.5,,,,,,,,,JH
77,February,26,2019,28,50.96,10.3,20.9,,,2,,,,,,JH
77,February,27,2019,29,39.54,10.2,16.5,,,2,,,,,,JH
77,February,28,2019,30,11.85,9.4,20.8,7.71,,,,,,,,JH
77,March ,1,2019,31,16.91,9.6,24.1,,,2,,,,,,JH
77,March,2,2019,32,35.34,9.6,20.1,,,2,,,,filtered for daphnia ,,JH
77,March,3,2019,33,31.13,10.4,24.4,6.15,,2,,,,,,JH
77,March,4,2019,34,6.546,,,,,,,,,,,JH
77,March,5,2019,35,48.46,10.7,19.1,,,1,,,,,,JH
77,March,6,2019,36,1.544,10.4,17.2,7.43,,1,,,,,,JH
77,March,7,2019,37,43.21,9.6,17.8,,,1,,,,,,JH
77,March,8,2019,38,18.69,9.7,19.3,,,1,,,,,,JH
77,March,9,2019,39,13.25,9.9,24,8.24,,,,,,,,JH
78,January,30,2019,1,13.98,8.9,16.5,4.29,2.82,,,,,,,JH
78,January,31,2019,2,12.21,9.1,17.7,,,4,,,AC,,,JH
78,February,1,2019,3,5.383,9.2,17.6,4.75,1.8,4,,,OO,,,JH
78,February,2,2019,4,27.73,9.5,17.5,,,4,,,,,,JH
78,February,3,2019,5,10.54,10.2,22.8,5.75,,,,,,,,JH
78,February,4,2019,6,36.41,9.9,24,,,,,,,,,JH
78,February,5,2019,7,14.98,9.9,20.7,3.15,,4,,,,,,JH
78,February,6,2019,8,280.4,9.5,16.6,,,4,,,,,,JH
78,February,7,2019,9,65.46,9.3,19.2,2.28,,4,,,,,,JH
78,February,8,2019,10,48.14,9.1,18,,,4,,,,,,JH
78,February,9,2019,11,234.7,9.2,19.4,5.26,,4,,,,,,JH
78,February,10,2019,12,527.5,9.3,20.5,,,4,,,,,,JH
78,February,11,2019,13,,8.9,18,7.4,,,,,,,,JH
78,February,12,2019,14,,8.9,15.2,,,4,,,,,,JH
78,February,13,2019,15,0.279,8.6,19.1,7.11,,4,,,,,,JH
78,February,14,2019,16,1.646,8.6,20.7,,,4,,,,,,JH
78,February,15,2019,17,0.206,8.6,20.6,7.71,,4,,,,,,JH
78,February,16,2019,18,0.153,8.5,19.4,,,4,,,,,,JH
78,February,17,2019,19,-0.249,8.5,18.5,9.95,,4,,,,,,JH
78,February,18,2019,20,-0.635,8.17,22.8,23.77,,4,,,,,,JH
78,February,19,2019,21,-0.56,8.4,21,,,4,,,,,,JH
78,February,20,2019,22,-0.498,8.7,20.6,,,7,,,,,,JH
78,February,21,2019,23,-0.211,8.9,21.3,9.12,,4,,,,,,JH
78,February,22,2019,24,0.037,8.9,20.1,,,4,,,,,,JH
78,February,23,2019,25,0.105,,,,,,,,,,,JH
78,February,24,2019,26,1.298,8.6,22.5,11.35,,3,,,,,,JH
78,February,25,2019,27,0.126,8.9,19.3,,,,,,,,,JH
78,February,26,2019,28,4.804,9,20.9,,,4,,,,,,JH
78,February,27,2019,29,0.216,9,17.2,,,4,,,,,,JH
78,February,28,2019,30,0.749,8.7,20.6,14.67,,4,,,,,,JH
78,March ,1,2019,31,-0.174,8.7,23.7,,,4,,,,,,JH
78,March,2,2019,32,6.549,8.8,20,,,4,,,,,,JH
78,March,3,2019,33,-0.069,9,24,16.51,,4,,,,,,JH
78,March,4,2019,34,6.54,,,,,,,,,,,JH
78,March,5,2019,35,8.896,9.2,18.5,,,4,,,,,,JH
78,March,6,2019,36,-0.267,9.4,16.8,13.34,,3,,,,,,JH
78,March,7,2019,37,7.771,9,17,,,3,,,,,,JH
78,March,8,2019,38,2.423,9.3,19.1,,,3,,,,,,JH
78,March,9,2019,39,-0.424,9.67,23.3,9.69,,,,,,,,JH
79,January,30,2019,1,15.98,9,16.4,6.19,2.93,,,,,,,JH
79,January,31,2019,2,6.447,9.1,17.9,,,,,,AC,,,JH
79,February,1,2019,3,4.694,9.3,18,6.65,1.76,,,,OO,,,JH
79,February,2,2019,4,21.62,9.6,17.4,,,,,,,,,JH
79,February,3,2019,5,10.52,10.3,22.7,8.42,,,,,,,,JH
79,February,4,2019,6,114.9,9.9,24.1,,,,,,,,,JH
79,February,5,2019,7,8.993,9.9,20.7,4.75,,,,,,,,JH
79,February,6,2019,8,303.5,9.4,16.5,,,,,,,,,JH
79,February,7,2019,9,48.36,9.3,19.2,3.53,,,,,,,,JH
79,February,8,2019,10,223.6,9.2,17.8,,,,,,,,,JH
79,February,9,2019,11,372.5,9.4,19.6,7.93,,,,,JH,,,JH
79,February,10,2019,12,1849,9.5,20.1,,,,,,,,,JH
79,February,11,2019,13,,9.2,17.7,12.15,,,,,,,,JH
79,February,12,2019,14,,9.2,14.8,,,,,,,,,JH
79,February,13,2019,15,5.406,9,18.8,10.5,,,,,,,,JH
79,February,14,2019,16,12.47,9.1,20.6,,,,,,,,,JH
79,February,15,2019,17,0.766,9,20.4,11.26,,,,,,,,JH
79,February,16,2019,18,3.39,9,19.3,,,,,,,,,JH
79,February,17,2019,19,1.541,9.1,18.2,15.29,,,,,,,,JH
79,February,18,2019,20,1.092,9.1,22.8,29.02,,,x,,,disturbed,,JH
79,February,19,2019,21,1.593,8.7,20.8,,,,,,,,,JH
79,February,20,2019,22,11.83,9.4,20.2,,,,,,,,,JH
79,February,21,2019,23,22.3,10.1,21.5,6.71,,,,,,,,JH
79,February,22,2019,24,20.29,10.5,20.1,,,,,,,,,JH
79,February,23,2019,25,25.59,,,,,,,,,,,JH
79,February,24,2019,26,25.43,9.9,22.6,7.99,,,,,,,,JH
79,February,25,2019,27,5.876,9.8,19.1,,,,,,,,,JH
79,February,26,2019,28,30.77,10,20.6,,,,,,,,,JH
79,February,27,2019,29,33.74,10.2,16.8,,,,,,,,,JH
79,February,28,2019,30,20.13,9.5,20.6,8.6,,,,,,,,JH
79,March ,1,2019,31,26.41,9.7,23.8,,,,,,,,,JH
79,March,2,2019,32,47.47,9.9,20,,,,,,,,,JH
79,March,3,2019,33,52.36,10.4,24.2,9.57,,,,,,,,JH
79,March,4,2019,34,6.827,,,,,,,,,,,JH
79,March,5,2019,35,55.52,10.7,18.6,,,,,,,,,JH
79,March,6,2019,36,3.204,10.4,17,10.31,,,,,,,,JH
79,March,7,2019,37,67.56,9.7,17.7,,,,,,,,,JH
79,March,8,2019,38,27.33,9.8,19.8,,,,,,,,,JH
79,March,9,2019,39,24.94,10.09,23.5,11.62,,,,,,,,JH
80,January,30,2019,1,14.34,9,16.3,3.76,2.67,4,,,,,,JH
80,January,31,2019,2,8.538,9.2,18,,,4,,,AC,,,JH
80,February,1,2019,3,7.433,9.2,18.2,3.79,1.93,4,,,OO,,,JH
80,February,2,2019,4,23.72,9.6,17.2,,,4,,,,,,JH
80,February,3,2019,5,12.22,10.4,22.6,5.24,,4,,,,,,JH
80,February,4,2019,6,48.92,10,24.2,,,,,,,,,JH
80,February,5,2019,7,29.54,9.9,20.5,3.04,,4,,,,,,JH
80,February,6,2019,8,271.9,9.4,16.4,,,4,,,,,,JH
80,February,7,2019,9,95.31,9.3,19,2.21,,4,,,,,,JH
80,February,8,2019,10,67.81,9.2,17.8,,,4,,,,,,JH
80,February,9,2019,11,372.5,8.4,19.7,4.55,,4,,,JH,,,JH
80,February,10,2019,12,979.9,9.5,20.1,,,4,,,,,,JH
80,February,11,2019,13,,9.1,17.8,7.09,,,,,,,,JH
80,February,12,2019,14,,9.1,14.9,,,4,,,,,,JH
80,February,13,2019,15,3.542,8.9,18.9,6.37,,1,,,,,,JH
80,February,14,2019,16,12.47,8.8,20.9,,,1,,,,,,JH
80,February,15,2019,17,2.593,8.7,20.3,6.78,,1,,,,,,JH
80,February,16,2019,18,0.774,8.7,19.6,,,1,,,,,,JH
80,February,17,2019,19,0.954,8.7,18.3,8.81,,2,,,,,,JH
80,February,18,2019,20,-0.014,8.7,23,,,3,,,,,,JH
80,February,19,2019,21,0.014,8.6,21.4,,,2,,,,,,JH
80,February,20,2019,22,0.547,8.8,20.4,,,2,,,,,,JH
80,February,21,2019,23,1.582,8.7,21.8,3.95,,2,,,,,,JH
80,February,22,2019,24,-0.111,8.8,20,,,2,,,,,,JH
80,February,23,2019,25,-0.266,,,,,,,,,,,JH
80,February,24,2019,26,0.046,8.6,22.3,5.75,,2,,,,,,JH
80,February,25,2019,27,0.344,8.9,19,,,,,,,,,JH
80,February,26,2019,28,1.255,9,20.6,,,2,,,,,,JH
80,February,27,2019,29,0.259,9.2,16.7,,,1,,,,,,JH
80,February,28,2019,30,2.249,8.8,21.3,4.9,,,,,,,,JH
80,March ,1,2019,31,0.389,9,24.4,,,2,,,,,,JH
80,March,2,2019,32,5.284,9.3,19.8,,,2,,,,,,JH
80,March,3,2019,33,0.456,9.4,23.6,7.43,,1,,,,,,JH
80,March,4,2019,34,-0.21,,,,,,,,,,,JH
80,March,5,2019,35,0.807,9.8,17.8,,,1,,,,,,JH
80,March,6,2019,36,0.39,9.5,16.5,7.41,,1,,,,,,JH
80,March,7,2019,37,3.548,9.1,19.9,,,1,,,,,,JH
80,March,8,2019,38,-0.24,9.2,19.4,,,2,,,,,,JH
80,March,9,2019,39,1.12,9.4,23.7,7.2,,,,,,,,JH
81,January,30,2019,1,15.85,8.9,16.6,3.26,2.62,,,,,,,JH
81,January,31,2019,2,9.453,9.1,18,,,,,,AC,,,JH
81,February,1,2019,3,8.646,9.3,18,3.5,1.57,,,,JW/AP,,,JH
81,February,2,2019,4,23.98,9.6,17.6,,,,,,,,,JH
81,February,3,2019,5,9.807,9.4,22.8,4.44,,,,,,,,JH
81,February,4,2019,6,38.1,9.8,24.2,,,,,,,,,JH
81,February,5,2019,7,14.47,9.8,20.9,2.5,,,,,,,,JH
81,February,6,2019,8,473.8,9.4,16.6,,,,,,,,,JH
81,February,7,2019,9,58.39,9.4,19.2,1.69,,,,,,,,JH
81,February,8,2019,10,33.55,9.2,18.1,,,,,,,,,JH
81,February,9,2019,11,238.8,9.2,19.5,3.84,,,,,JH,,,JH
81,February,10,2019,12,481.5,9.4,20.5,,,,,,,,,JH
81,February,11,2019,13,,8.9,18,4.96,,,,,,,,JH
81,February,12,2019,14,,8.9,15.1,,,,,,,,,JH
81,February,13,2019,15,1.136,8.7,19,5.12,,,,,,,,JH
81,February,14,2019,16,2.018,8.6,20.7,,,,,,,,,JH
81,February,15,2019,17,0.083,8.4,20.5,4.93,,,,,,,,JH
81,February,16,2019,18,0.403,8.5,19.3,,,,,,,,,JH
81,February,17,2019,19,-0.477,8.5,18.6,6.417,,,,,,,,JH
81,February,18,2019,20,-0.618,8.6,22.8,25.34,,,x,,,disturbed,,JH
81,February,19,2019,21,-0.643,8.3,21.4,,,,,,,,,JH
81,February,20,2019,22,-0.223,8.7,20.8,,,,,,,,,JH
81,February,21,2019,23,-0.167,9,21.3,8.09,,,,,,,,JH
81,February,22,2019,24,-0.49,9.3,20.1,,,,,,,,,JH
81,February,23,2019,25,-0.358,,,,,,,,,,,JH
81,February,24,2019,26,0.396,8.9,22.6,8.02,,,,,,,,JH
81,February,25,2019,27,0.081,9,19.4,,,,,,,,,JH
81,February,26,2019,28,3.777,9.1,20.5,,,,,,,,,JH
81,February,27,2019,29,2.33,9.2,17.4,,,,,,,,,JH
81,February,28,2019,30,0.371,8.7,20.9,14.23,,,,,,,,JH
81,March ,1,2019,31,0.795,8.9,23.17,,,,,,,,,JH
81,March,2,2019,32,3.333,9.3,20.1,,,,,,,,,JH
81,March,3,2019,33,1.585,10.1,24.2,4.9,,,,,,,,JH
81,March,4,2019,34,0.502,,,,,,,,,,,JH
81,March,5,2019,35,4.239,10.6,19.2,,,,,,,,,JH
81,March,6,2019,36,,10.2,17.6,5.02,,,,,,,,JH
81,March,7,2019,37,7.33,9.2,18,,,,,,,,,JH
81,March,8,2019,38,4.742,9.5,19.1,,,,,,,,,JH
81,March,9,2019,39,0.259,9.43,23,8.2,,,,,,,,JH
82,January,30,2019,1,15.66,8.9,16.7,3.57,2.72,,,,,,,JH
82,January,31,2019,2,9.565,9.2,17.9,,,,,,AC,,,JH
82,February,1,2019,3,14.35,9.4,17.9,3.96,1.45,,,,JW,,,JH
82,February,2,2019,4,18.38,9.6,17.7,,,,,,,,,JH
82,February,3,2019,5,13.73,10.3,22.9,4.62,,,,,,,,JH
82,February,4,2019,6,53.82,9.9,24.2,,,,,,,,,JH
82,February,5,2019,7,17.59,9.8,20.9,2.58,,,,,,,,JH
82,February,6,2019,8,190.1,9.4,16.5,,,,,,,,,JH
82,February,7,2019,9,33.02,9.3,19.2,1.82,,,,,,,,JH
82,February,8,2019,10,34.92,9.1,18,,,,,,,,,JH
82,February,9,2019,11,160.7,9.3,19.5,4.24,,,,,JH,,,JH
82,February,10,2019,12,461.1,9.3,20.4,,,,,,,,,JH
82,February,11,2019,13,,8.8,18,5.14,,,,,,,,JH
82,February,12,2019,14,,8.8,15,,,,,,,,,JH
82,February,13,2019,15,0.129,8.6,19,5.43,,,,,,,,JH
82,February,14,2019,16,0.074,8.5,20.5,,,,,,,,,JH
82,February,15,2019,17,-0.162,8.4,20.4,5.58,,,,,,,,JH
82,February,16,2019,18,-0.646,8.4,19.2,,,,,,,,,JH
82,February,17,2019,19,-0.639,8.5,18.5,7.26,,,,,,,,JH
82,February,18,2019,20,-0.613,8.6,22.7,,,,,,,,,JH
82,February,19,2019,21,-0.608,8.3,21.1,,,,,,,,,JH
82,February,20,2019,22,-0.101,8.7,20.5,,,,,,,,,JH
82,February,21,2019,23,-0.268,9,21.2,7.17,,,,,,,,JH
82,February,22,2019,24,-0.391,9.1,20.2,,,,,,,,,JH
82,February,23,2019,25,-0.048,,,,,,,,,,,JH
82,February,24,2019,26,0.485,8.8,22.5,7.72,,,,,,,,JH
82,February,25,2019,27,0.915,8.9,19.4,,,,,,,,,JH
82,February,26,2019,28,3.687,9.1,21,,,,,,,,,JH
82,February,27,2019,29,1.802,9.2,17.4,,,,,,,,,JH
82,February,28,2019,30,-0.18,8.8,20.7,10.63,,,,,,,,JH
82,March ,1,2019,31,0.38,9.2,23.7,,,,,,,,,JH
82,March,2,2019,32,3.535,9.6,20.2,,,,,,,,,JH
82,March,3,2019,33,2.655,10.4,24.3,5.74,,,,,,,,JH
82,March,4,2019,34,1.754,,,,,,,,,,,JH
82,March,5,2019,35,4.574,10.3,18.9,,,,,,,,,JH
82,March,6,2019,36,0.918,10,17.5,5.63,,,,,,,,JH
82,March,7,2019,37,4.609,9.1,17.8,,,,,,,,,JH
82,March,8,2019,38,1.359,9.5,19.2,,,,,,,,,JH
82,March,9,2019,39,-0.14,9.55,23.4,7.12,,,,,,,,JH
83,February,2,2019,1,12.44,9.2,19.2,5.42,2.177,4,,,,added 20 algae from tank and 260 fom lab,,JH
83,February ,3,2019,2,11.86,10,22.8,,,,,,,,,JH
83,February,4,2019,3,34.93,10,24.1,1.75,,,,,,,,JH
83,February,5,2019,4,27.39,10,20.8,,,4,,,,,,JH
83,February,6,2019,5,346.7,9.5,16.2,2.77,,4,,,,,,JH
83,February,7,2019,6,97.55,9.4,19.1,,,4,,,,,,JH
83,February,8,2019,7,67.96,9.3,17.9,4.2,,4,,,,,,JH
83,February,9,2019,8,463.7,9.5,19.4,,,4,,,,,,JH
83,February,10,2019,9,103.2,9.6,20.3,4.18,,4,,,JH,,,JH
83,February,11,2019,10,,9.2,17.8,,,,,,,,,JH
83,February,12,2019,11,,9.2,14.8,5.1,,3,,,,,,JH
83,February,13,2019,12,8.649,9.1,18.8,,,3,,,,,,JH
83,February,14,2019,13,6.365,8.9,20.4,7.61,,3,,,,,,JH
83,February,15,2019,14,1.226,8.9,20.3,,,3,,,,,,JH
83,February,16,2019,15,1.807,8.8,19.2,6.02,,3,,,,,,JH
83,February,17,2019,16,1.087,8.8,18.3,,,2,,,,,,JH
83,February,18,2019,17,0.517,8.8,22.7,10.69,,2,,,,,,JH
83,February,19,2019,18,0.129,8.7,20.9,,,2,,,,,,JH
83,February,20,2019,19,-0.26,8.8,20.1,4.29,,2,,,,,,JH
83,February,21,2019,20,-0.205,8.9,21,,,2,,,,,,JH
83,February,22,2019,21,-0.501,9.1,20.1,,,2,,,,,,JH
83,February,23,2019,22,-0.528,8.7,19.2,3.87,,,,,,,,JH
83,February,24,2019,23,-0.595,,,,,2,,,,,,JH
83,February,25,2019,24,-0.255,8.9,19.1,,,,,,,,,JH
83,February,26,2019,25,-0.283,9,20.6,4.65,,2,,,,,,JH
83,February,27,2019,26,-0.313,9.2,17.3,,,2,,,,,,JH
83,February,28,2019,27,-0.583,8.8,20.4,,,,,,,,,JH
83,March,1,2019,28,-0.531,9,23.2,4.36,,2,,,,,,JH
83,March,2,2019,29,0.205,9.2,19.9,,,2,,,,,,JH
83,March,3,2019,30,-0.597,9.5,23.8,,,2,,,,,,JH
83,March,4,2019,31,-0.228,,,6.13,,,,,,,,JH
83,March,5,2019,32,0.289,9.6,18.2,,,2,,,,,,JH
83,March,6,2019,33,-0.712,9.5,16.9,,,2,,,,,,JH
83,March,7,2019,34,0.681,8.9,17.6,5.48,,2,,,,,,JH
83,March,8,2019,35,-0.503,9.2,18.4,,,2,,,,,,JH
83,March,9,2019,36,-0.683,9.3,21.5,,,,,,,,,JH
83,March,10,2019,37,-0.129,9.9,17.7,7.85,,,,,,,,JH
83,March,11,2019,38,-0.407,,,,,0,,,,,,JH
83,March,12,2019,39,0.005,10,19.1,,,1,,,,,,JH
83,March,13,2019,40,-0.496,8.6,18.3,8.08,,1,,,,,,JH
84,February,2,2019,1,12.48,9.2,18.9,5.42,2.74,4,,,,,JH,A.P
84,February,3,2019,2,12.67,10,22.6,,,,,,,,JH,A.P
84,February,4,2019,3,86,10.1,24.1,1.81,,,,,,,JH,A.P
84,February,5,2019,4,21.37,10,20.8,,,4,,,,,JH,A.P
84,February,6,2019,5,241.1,9.6,16.2,3.2,,4,,,,,JH,A.P
84,February,7,2019,6,83.78,9.5,19.1,,,4,,,,,JH,A.P
84,February,8,2019,7,50.62,9.4,17.9,3.95,,4,,,,,JH,A.P
84,February,9,2019,8,334.2,9.6,19.4,,,4,,,,,JH,A.P
84,February,10,2019,9,228.1,9.7,20.1,4.5,,4,,,,,JH,A.P
84,February,11,2019,10,,9.2,17.7,,,,,,,,JH,A.P
84,February,12,2019,11,,9.2,14.8,4.82,,4,,,,,JH,A.P
