"","alpha","beta","omega","death2","pred_nh40","pred_chl0","gamma","loglik","ttime","corrgood"
"222","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00257000106767897","0.0372644290211372","2.22044604925031e-16","2.89874035051898e-08","-563.985317145431","22.5299999999988",0
"223","0.00627243443727992","16.3023126769545","11.5568553770716","0.00207041485585143","0.000757464206429658","13.7260205821165","35.5140279001412","-431.309207594998","55.9000000000015",0
"224","0.00432113979871884","15.2799949749047","10.2013828549172","0.00239641160748473","0.00041878906014737","13.1906049464871","72.6578497359878","-435.967464000144","38.4500000000007",0
"225","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00218305360868941","0.0714813508808465","2.22044604925031e-16","1.6231928660599e-06","-563.985316806656","22.5900000000001",0
"226","3.83598352463596e-12","3.83041063674864e-11","4.48168109494094e-07","1.84024236217948e-05","3.26187993517914e-09","7.65683701824998","196.888356718613","-487.039616743242","46",0
"227","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00156206913282257","0.000759483859279685","2.22044604925031e-16","3.35376077964537e-06","-563.985316436079","22.6699999999983",0
"228","0.00102810082017823","28.5385822410076","3076.78824947658","4.24446196030146e-08","4.76743964644082e-10","12.1087230553253","59.4709051554455","-444.701472009467","56.8300000000017",0
"229","0.0113714517901103","16.2591929255156","4.28463993293956","0.00160469376412628","0.00105717509609902","13.5799536209356","36.9896129554413","-430.959981036484","89.2799999999988",0
"230","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00176650464807342","2.23766847262345e-16","2.22044604925031e-16","6.90752960838237e-10","-563.985317151428","23.6399999999994",0
"231","1.72371118250303e-12","2.22044604925031e-16","0.115570962866752","0.000869903057814776","2.22044604925031e-16","2.22044604925031e-16","3.21129488462598e-08","-563.985317144694","22.7200000000012",0
"232","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00248301191966418","548.741656491076","2.22044604925031e-16","3.76731391350058e-07","-563.98531707178","22.6100000000006",0
"233","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.0021937095701672","0.0172145616768191","2.22044604925031e-16","1.31509818193728e-08","-563.985317148781","22.5599999999977",0
