"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"206",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0020422312429498,12.0255911447763,2.22044604925031e-16,5.69672503321431e-07,2.22044604925031e-16,-563.985317030419,24.8299999999999
"207",0.000989109093390949,28.7972112606234,848.18701595727,4.38988788338443e-05,1.84414588202175e-07,11.9428242401606,63.7141044773727,0.00313864933470066,-444.67360863124,57.6299999999992
"208",0.00109658511400765,27.7850049891119,273.51176040381,2.3785049766928e-05,3.41646138572179e-07,12.1642925856601,59.3193243241336,0.000304052664503627,-444.870039974814,59.4300000000003
"209",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00293193753977003,4.56640735781797e-15,2.22044604925031e-16,3.33388668476774e-06,2.22044604925031e-16,-563.98531644653,24.5599999999995
"210",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000798293917551593,0.000569876568825214,2.22044604925031e-16,2.59001467674314e-07,2.22044604925031e-16,-563.985317096048,24.4200000000001
"211",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00101176961331754,8.28843219182566e-12,2.22044604925031e-16,3.14687888645395e-08,2.22044604925031e-16,-563.985317144838,24.4099999999999
"212",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000617500642866466,8.82369301173035e-05,2.22044604925031e-16,9.36401770069174e-12,2.22044604925031e-16,-563.985317151573,24.4499999999989
"213",1.93485830431353e-13,9.8554556096084e-12,4.91479020321882e-08,0.0047388296711898,0.184590240415192,7.64235389526871,76.4733064763873,6.8525312235162e-05,-527.358985927284,65.4099999999999
"214",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.0040987903929046,0.00916956786547034,6.33296067808409e-14,2.79316224948594e-15,8.64991168170136e-16,-563.985317151575,24.3899999999994
"215",2.22044604925031e-16,2.22044604925031e-16,6.15750635909192e-16,0.00305052676704641,1.91364711695331e-07,2.22044604925031e-16,2.30277717564598e-14,2.22044604925031e-16,-563.985317151575,24.3999999999996
"216",0.00692779447992413,15.6240191640064,9.66759168482634,0.00713236173267539,0.000731656884288945,13.7486038932221,37.5980472692163,0.0975530268368561,-431.266626534556,42.0600000000013
